uri,type,dc.id,collection,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
ct:239,skos:Concept,239,colt:fossieltypes,,Chenopus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:685,skos:Concept,685,colt:fossieltypes,,Chitinozoa,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:644,skos:Concept,644,colt:fossieltypes,,Chlamys sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:174,skos:Concept,174,colt:fossieltypes,,Chonetes papilionacea,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:119,skos:Concept,119,colt:fossieltypes,,Chonetes sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:164,skos:Concept,164,colt:fossieltypes,,Cidaris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:461,skos:Concept,461,colt:fossieltypes,,Cingularia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:462,skos:Concept,462,colt:fossieltypes,,Cingularia typica,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:463,skos:Concept,463,colt:fossieltypes,,Cochlichnus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:300,skos:Concept,300,colt:fossieltypes,,Coelacanthus elegans,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:79,skos:Concept,79,colt:fossieltypes,,Coelacanthus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:90,skos:Concept,90,colt:fossieltypes,,Coelonautilus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:349,skos:Concept,349,colt:fossieltypes,,coniferen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:234,skos:Concept,234,colt:fossieltypes,,coprolieten,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:146,skos:Concept,146,colt:fossieltypes,,Corbula sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:464,skos:Concept,464,colt:fossieltypes,,Cordaianthus pitcairniae,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:465,skos:Concept,465,colt:fossieltypes,,Cordaianthus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:466,skos:Concept,466,colt:fossieltypes,,Cordaicarpus cordai,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:467,skos:Concept,467,colt:fossieltypes,,Cordaicarpus gutbieri,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:468,skos:Concept,468,colt:fossieltypes,,Cordaicarpus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:285,skos:Concept,285,colt:fossieltypes,,Cordaites borassifolius,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:470,skos:Concept,470,colt:fossieltypes,,Cordaites palmaeformis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:471,skos:Concept,471,colt:fossieltypes,,Cordaites principalis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:26,skos:Concept,26,colt:fossieltypes,,Cordaites sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:154,skos:Concept,154,colt:fossieltypes,,Cornuspira involvens,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:472,skos:Concept,472,colt:fossieltypes,,Cornuspira sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:83,skos:Concept,83,colt:fossieltypes,,Corynepteris coralloides,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:89,skos:Concept,89,colt:fossieltypes,,Corynepteris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:473,skos:Concept,473,colt:fossieltypes,,Corynepteris sternbergi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:170,skos:Concept,170,colt:fossieltypes,,Crania ignabergensis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:474,skos:Concept,474,colt:fossieltypes,,Crania sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:376,skos:Concept,376,colt:fossieltypes,,Crassatella aracaea,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:375,skos:Concept,375,colt:fossieltypes,,Crassatella sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:681,skos:Concept,681,colt:fossieltypes,,Crassatella symmetrica,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:72,skos:Concept,72,colt:fossieltypes,,crinoïden,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:153,skos:Concept,153,colt:fossieltypes,,Cristellaria sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:475,skos:Concept,475,colt:fossieltypes,,Crossotheca schatzlarensis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:476,skos:Concept,476,colt:fossieltypes,,Crossotheca sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:179,skos:Concept,179,colt:fossieltypes,,Crustaceae,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:643,skos:Concept,643,colt:fossieltypes,,Cucullea alta,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:386,skos:Concept,386,colt:fossieltypes,,Cucullea matheroniana,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:477,skos:Concept,477,colt:fossieltypes,,Cucullea sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:136,skos:Concept,136,colt:fossieltypes,,Cucullea subglabra,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:11,skos:Concept,11,colt:fossieltypes,,Curvirimula sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:286,skos:Concept,286,colt:fossieltypes,,Cyclopteris orbicularis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:27,skos:Concept,27,colt:fossieltypes,,Cyclopteris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:662,skos:Concept,662,colt:fossieltypes,,Cypricardia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:99,skos:Concept,99,colt:fossieltypes,,Cypridina (Entomis) sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:178,skos:Concept,178,colt:fossieltypes,,Cyprimeria gelinitzi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:478,skos:Concept,478,colt:fossieltypes,,Cyprimeria sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:224,skos:Concept,224,colt:fossieltypes,,Cyprina morrisi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:185,skos:Concept,185,colt:fossieltypes,,Cyprina nysti,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:141,skos:Concept,141,colt:fossieltypes,,Cyprina sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:246,skos:Concept,246,colt:fossieltypes,,Cypris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:640,skos:Concept,640,colt:fossieltypes,,Cytherea ovalis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:663,skos:Concept,663,colt:fossieltypes,,Cytherea plana,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:660,skos:Concept,660,colt:fossieltypes,,Cytherea polymorpha,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:646,skos:Concept,646,colt:fossieltypes,,Cytherea sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:13,skos:Concept,13,colt:fossieltypes,,Cyzicus (Estheria) sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:150,skos:Concept,150,colt:fossieltypes,,Dentalium sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:121,skos:Concept,121,colt:fossieltypes,,Dentallum sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:479,skos:Concept,479,colt:fossieltypes,,Diplotmema furcatum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:28,skos:Concept,28,colt:fossieltypes,,Diplotmema sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:158,skos:Concept,158,colt:fossieltypes,,Ditrupa clava,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:180,skos:Concept,180,colt:fossieltypes,,Ditrupa mosae,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:167,skos:Concept,167,colt:fossieltypes,,Ditrupa sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:622,skos:Concept,622,colt:fossieltypes,,Dorycordaites palmaeformis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:101,skos:Concept,101,colt:fossieltypes,,Dorycordaites sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:245,skos:Concept,245,colt:fossieltypes,,Dosinia lenticularis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:382,skos:Concept,382,colt:fossieltypes,,Dosinia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:610,skos:Concept,610,colt:fossieltypes,,Drydenius molyneuxi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:587,skos:Concept,587,colt:fossieltypes,,Drydenius sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:193,skos:Concept,193,colt:fossieltypes,,Echinocorys sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:194,skos:Concept,194,colt:fossieltypes,,Echinocorys vulgaris,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:480,skos:Concept,480,colt:fossieltypes,,Elonichthys aitkeni,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:481,skos:Concept,481,colt:fossieltypes,,Elonichthys denticulatus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:85,skos:Concept,85,colt:fossieltypes,,Elonichthys sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:252,skos:Concept,252,colt:fossieltypes,,Enchodus (Faujasi) sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:130,skos:Concept,130,colt:fossieltypes,,Entalis geinitzi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:483,skos:Concept,483,colt:fossieltypes,,Entalis sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:61,skos:Concept,61,colt:fossieltypes,,Entomostraca,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:182,skos:Concept,182,colt:fossieltypes,,Eriphyla lenticularis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:484,skos:Concept,484,colt:fossieltypes,,Eriphyla sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:485,skos:Concept,485,colt:fossieltypes,,Estheria simoni,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:486,skos:Concept,486,colt:fossieltypes,,Estheria sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:91,skos:Concept,91,colt:fossieltypes,,Eurypterus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:197,skos:Concept,197,colt:fossieltypes,,foraminiferen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:626,skos:Concept,626,colt:fossieltypes,,Fusus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:117,skos:Concept,117,colt:fossieltypes,,Gastropoden,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:384,skos:Concept,384,colt:fossieltypes,,Geinitzia elegans,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:383,skos:Concept,383,colt:fossieltypes,,Geinitzia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:16,skos:Concept,16,colt:fossieltypes,,Geisina sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:134,skos:Concept,134,colt:fossieltypes,,Gervillia solenoides,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:487,skos:Concept,487,colt:fossieltypes,,Gervillia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:624,skos:Concept,624,colt:fossieltypes,,Glycemeris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:67,skos:Concept,67,colt:fossieltypes,,goniatieten,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:56,skos:Concept,56,colt:fossieltypes,,graafgang,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:686,skos:Concept,686,colt:fossieltypes,,Graptolieten,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:637,skos:Concept,637,colt:fossieltypes,,Guettardia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:55,skos:Concept,55,colt:fossieltypes,,Guilielmites sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:488,skos:Concept,488,colt:fossieltypes,,Gulpenia limburgensis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:489,skos:Concept,489,colt:fossieltypes,,Gulpenia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:204,skos:Concept,204,colt:fossieltypes,,Gyrolites davreuxi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:221,skos:Concept,221,colt:fossieltypes,,Gyrolites dewalquei,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:219,skos:Concept,219,colt:fossieltypes,,Gyrolites sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:625,skos:Concept,625,colt:fossieltypes,,haaietanden,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:96,skos:Concept,96,colt:fossieltypes,,Hexaspermum sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:367,skos:Concept,367,colt:fossieltypes,,Inoceramus balticus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:667,skos:Concept,667,colt:fossieltypes,,Inoceramus inconstans,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:666,skos:Concept,666,colt:fossieltypes,,Inoceramus kleini,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:368,skos:Concept,368,colt:fossieltypes,,Inoceramus lamarcki var. websteri,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:222,skos:Concept,222,colt:fossieltypes,,Inoceramus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:199,skos:Concept,199,colt:fossieltypes,,Janira quadricostata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:232,skos:Concept,232,colt:fossieltypes,,Janira sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:70,skos:Concept,70,colt:fossieltypes,,koralen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:381,skos:Concept,381,colt:fossieltypes,,krabben,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:253,skos:Concept,253,colt:fossieltypes,,Lamna sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:14,skos:Concept,14,colt:fossieltypes,,Leaia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:490,skos:Concept,490,colt:fossieltypes,,Leaia tricarinata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:615,skos:Concept,615,colt:fossieltypes,,Leaia tricarinata minima,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:220,skos:Concept,220,colt:fossieltypes,,Leda deshayesiana,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:148,skos:Concept,148,colt:fossieltypes,,Leda sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:82,skos:Concept,82,colt:fossieltypes,,Lepidodendron aculeatum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:494,skos:Concept,494,colt:fossieltypes,,Lepidodendron dichotomum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:395,skos:Concept,395,colt:fossieltypes,,Lepidodendron dissitum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:607,skos:Concept,607,colt:fossieltypes,,Lepidodendron jaraczewski,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:290,skos:Concept,290,colt:fossieltypes,,Lepidodendron lycopodioïdes,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:291,skos:Concept,291,colt:fossieltypes,,Lepidodendron obovatum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:292,skos:Concept,292,colt:fossieltypes,,Lepidodendron ophiurus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:31,skos:Concept,31,colt:fossieltypes,,Lepidodendron sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:293,skos:Concept,293,colt:fossieltypes,,Lepidodendron sternbergi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:249,skos:Concept,249,colt:fossieltypes,,Lepidodendron triangulaire,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:294,skos:Concept,294,colt:fossieltypes,,Lepidodendron wortheni,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:397,skos:Concept,397,colt:fossieltypes,,Lepidophloios acerosus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:295,skos:Concept,295,colt:fossieltypes,,Lepidophloios caricinus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:296,skos:Concept,296,colt:fossieltypes,,Lepidophloios laricinus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:80,skos:Concept,80,colt:fossieltypes,,Lepidophloios sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:297,skos:Concept,297,colt:fossieltypes,,Lepidophyllum lanceolatum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:496,skos:Concept,496,colt:fossieltypes,,Lepidophyllum majus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:298,skos:Concept,298,colt:fossieltypes,,Lepidophyllum obovatum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:32,skos:Concept,32,colt:fossieltypes,,Lepidophyllum sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:299,skos:Concept,299,colt:fossieltypes,,Lepidophyllum triangulare,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:497,skos:Concept,497,colt:fossieltypes,,Lepidophyllum waldenburgense,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:87,skos:Concept,87,colt:fossieltypes,,Lepidospermum sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:498,skos:Concept,498,colt:fossieltypes,,Lepidostrobus ornatus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:33,skos:Concept,33,colt:fossieltypes,,Lepidostrobus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:499,skos:Concept,499,colt:fossieltypes,,Lepidostrobus sparrosus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:500,skos:Concept,500,colt:fossieltypes,,Lepidostrobus spinosus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:287,skos:Concept,287,colt:fossieltypes,,Lepidostrobus squarrosus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:288,skos:Concept,288,colt:fossieltypes,,Lepidostrobus variabilis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:661,skos:Concept,661,colt:fossieltypes,,Lima granulata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:679,skos:Concept,679,colt:fossieltypes,,Lima oviformis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:211,skos:Concept,211,colt:fossieltypes,,Lima soverbyi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:209,skos:Concept,209,colt:fossieltypes,,Lima sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:149,skos:Concept,149,colt:fossieltypes,,Limatula nysti,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:501,skos:Concept,501,colt:fossieltypes,,Limatula sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:151,skos:Concept,151,colt:fossieltypes,,Limopsis sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:301,skos:Concept,301,colt:fossieltypes,,Lingula mytiloïdes,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:4,skos:Concept,4,colt:fossieltypes,,Lingula sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:502,skos:Concept,502,colt:fossieltypes,,Lingula squamiformis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:380,skos:Concept,380,colt:fossieltypes,,Lingula tenuissima,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:503,skos:Concept,503,colt:fossieltypes,,Linopteris muensteri,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:504,skos:Concept,504,colt:fossieltypes,,Linopteris neuropteroides,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:505,skos:Concept,505,colt:fossieltypes,,Linopteris neuropteroides var. Major,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:302,skos:Concept,302,colt:fossieltypes,,Linopteris obliqua,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:34,skos:Concept,34,colt:fossieltypes,,Linopteris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:135,skos:Concept,135,colt:fossieltypes,,Liopistha aequivalvis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:506,skos:Concept,506,colt:fossieltypes,,Liopistha sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
